obs,time,deployment,air_temperature,barometric_pressure,dcl_controller_timestamp,driver_timestamp,eastward_wind_velocity,ingestion_timestamp,internal_timestamp,longwave_irradiance,northward_wind_velocity,port_timestamp,precipitation,preferred_timestamp,relative_humidity,sea_surface_conductivity,sea_surface_temperature,shortwave_irradiance,met_barpres,met_windavg_mag_corr_east,met_windavg_mag_corr_north,met_netsirr,met_salsurf,met_spechum,ct_depth,velpt_ab_dcl_instrument-eastward_velocity,velpt_ab_dcl_instrument-northward_velocity,met_current_direction,met_current_speed,met_relwind_direction,met_relwind_speed,met_heatflx_minute,met_latnflx_minute,met_netlirr_minute,met_sensflx_minute,barometric_pressure_qc_executed,barometric_pressure_qc_results,relative_humidity_qc_executed,relative_humidity_qc_results,air_temperature_qc_executed,air_temperature_qc_results,longwave_irradiance_qc_executed,longwave_irradiance_qc_results,precipitation_qc_executed,precipitation_qc_results,sea_surface_temperature_qc_executed,sea_surface_temperature_qc_results,sea_surface_conductivity_qc_executed,sea_surface_conductivity_qc_results,shortwave_irradiance_qc_executed,shortwave_irradiance_qc_results,eastward_wind_velocity_qc_executed,eastward_wind_velocity_qc_results,northward_wind_velocity_qc_executed,northward_wind_velocity_qc_results,met_barpres_qc_executed,met_barpres_qc_results,met_current_direction_qc_executed,met_current_direction_qc_results,met_current_speed_qc_executed,met_current_speed_qc_results,met_relwind_direction_qc_executed,met_relwind_direction_qc_results,met_relwind_speed_qc_executed,met_relwind_speed_qc_results,met_netsirr_qc_executed,met_netsirr_qc_results,met_salsurf_qc_executed,met_salsurf_qc_results,met_spechum_qc_executed,met_spechum_qc_results,lat,lon
"('333',)",3755532690.97,7,11.2539997101,1013.5,empty,3755573475.4,-2.33999991417,3755573475.44,0.0,370.399993896,4.30999994278,3755532690.97,44.1599998474,port_timestamp,89.8430023193,3.72499990463,11.623000145,100.5,101350.0,-1.13627328126,4.77080518732,94.9724960327,32.6590512997,7.42247438431,0.98,0.17230186704,-0.127114906959,126.417879904,0.214117101037,345.041685556,5.06971302627,-72.5864437583,17.669978609,2.24401319152,2.45460579657,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,25,29,29,29,29,29,29,29,29,44.38,-124.95
"('334',)",3755532753.17,7,11.2239999771,1013.01000977,empty,3755573475.4,0.550000011921,3755573475.44,0.0,370.799987793,11.4099998474,3755532753.17,44.0999984741,port_timestamp,89.8629989624,3.72499990463,11.623000145,122.599998474,101301.0,3.5037268455,10.8726489285,115.856994629,32.6590512997,7.41290187836,0.98,0.171802999141,-0.127570865557,126.595421024,0.21398737405,16.8513567572,11.4937614399,-67.4945023909,40.3256828479,1.88241372343,6.15439566674,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('335',)",3755532823.81,7,11.2089996338,1013.90997314,empty,3755573475.4,1.62000000477,3755573475.44,0.0,369.100006104,14.0600004196,3755532823.81,44.1599998474,port_timestamp,89.9309997559,3.72510004044,11.623000145,130.300003052,101391.0,5.2271952349,13.1523549903,123.133499146,32.660026456,7.40454339981,0.98,0.171236497512,-0.128088640481,126.797291118,0.213842553998,20.8421828475,14.2103097005,-54.8770990133,51.7150505068,3.53547972187,8.2578522675,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('336',)",3755532890.47,7,11.2159996033,1013.35998535,empty,3755573475.4,1.94000005722,3755573475.44,0.0,368.399993896,9.19999980927,3755532890.47,44.1399993896,port_timestamp,89.9499969482,3.72530007362,11.6260004044,157.600006104,101336.0,4.26993612392,8.37682769371,148.932006836,32.6593366076,7.41359329224,0.98,0.170701827768,-0.128577321488,126.988066827,0.213708309629,25.7320390707,9.44169668478,-107.210773351,32.4247395777,4.20939633597,5.08709757168,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('337',)",3755532925.55,7,11.2159996033,1013.84002686,empty,3755573475.4,-2.1099998951,3755573475.44,0.0,370.600006104,14.3599996567,3755532925.55,44.1300010681,port_timestamp,89.9889984131,3.72530007362,11.6280002594,156.5,101384.0,1.70417539317,14.4137946401,147.892501831,32.6575744809,7.41330718994,0.98,0.170420537875,-0.128834416694,127.088529644,0.213638635678,6.02050790287,14.623284988,-84.0385209159,53.2228842696,2.11067657325,8.52042007232,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('338',)",3755532990.94,7,11.2239999771,1013.42999268,empty,3755573475.4,2.26999998093,3755573475.44,0.0,368.600006104,12.6400003433,3755532990.94,44.1500015259,port_timestamp,89.9789962769,3.7256000042,11.6300001144,167.699996948,101343.0,5.48478493125,11.6120473152,158.476501465,32.6587374639,7.41943502426,0.98,0.16989607775,-0.129313766245,127.276014612,0.213510485399,24.3545402766,12.8882738786,-99.9040250347,45.6609302595,4.0516116102,7.16570736321,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('339',)",3755533057.5,7,11.2309999466,1013.5,empty,3755573475.4,0.860000014305,3755573475.44,0.0,369.200012207,12.5399999619,3755533057.5,44.1199989319,port_timestamp,89.9889984131,3.72550010681,11.6300001144,136.899993896,101350.0,4.09742698159,11.8828570301,129.370498657,32.6577624739,7.42321062088,0.98,0.169362250118,-0.129801677572,127.467077467,0.213382396804,18.1074230156,12.6385783125,-74.6121756974,44.4218853271,3.47111620348,6.86532142923,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('340',)",3755533120.52,7,11.2690000534,1013.08001709,empty,3755573475.4,1.72000002861,3755573475.44,0.0,367.0,14.029999733,3755533120.52,44.1199989319,port_timestamp,89.9840011597,3.72550010681,11.6280002594,138.699996948,101308.0,5.3159253828,13.0973367495,131.071502686,32.6595245554,7.44469356537,0.98,0.168856837797,-0.130263617685,127.648179786,0.213263315559,21.2617987034,14.1937213613,-68.7520990026,49.786541001,5.60007690071,6.93278578131,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('341',)",3755533186.82,7,11.2840003967,1013.63000488,empty,3755573475.4,-2.31999993324,3755573475.44,0.0,367.299987793,13.9499998093,3755533186.82,44.1500015259,port_timestamp,89.8970031738,3.72539997101,11.6289997101,143.0,101363.0,1.39460798485,14.072667229,135.134994507,32.6576651817,7.44085121155,0.98,0.168325127474,-0.130749593819,127.838921766,0.213140340675,4.93451910088,14.2562554371,-70.6940751343,50.0730924524,5.3156570115,6.64339969121,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('342',)",3755536290.68,7,11.2239999771,1013.01000977,empty,3755573475.4,4.23000001907,3755573475.44,0.0,369.700012207,9.97000026703,3755536290.68,44.1599998474,port_timestamp,90.3659973145,3.72650003433,11.638999939,107.0,101301.0,6.68146187048,8.52360679286,101.114997864,32.6595859734,7.45458269119,0.98,0.144006137625,-0.153500254334,136.827820461,0.21047587927,36.9948892186,10.8641849288,-55.5712725775,36.4450612552,3.0281839301,6.05299245154,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('343',)",3755536355.36,7,11.1940002441,1012.32000732,empty,3755573475.4,0.449999988079,3755573475.44,0.0,369.799987793,10.9899997711,3755536355.36,44.1100006104,port_timestamp,90.3420028687,3.72630000114,11.6359996796,102.099998474,101232.0,3.29775506545,10.4932076357,96.4844970703,32.6602796176,7.44279098511,0.98,0.143897095736,-0.15397328918,136.937430938,0.210746643964,16.5000954639,11.10447125,-48.8753755536,38.0181235957,2.91370549103,6.67729242995,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('344',)",3755536420.33,7,11.1859998703,1012.80999756,empty,3755573475.4,0.5,3755573475.44,0.0,370.799987793,12.6899995804,3755536420.33,44.1399993896,port_timestamp,90.3379974365,3.72609996796,11.6319999695,106.900001526,101281.0,3.78894030858,12.1214694113,101.020500183,32.6618539481,7.43489122391,0.98,0.143787556524,-0.154448481462,137.047257712,0.211019418151,16.5380102868,12.8056744725,-43.6916311073,44.8534571684,1.93193610769,7.97419018809,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('345',)",3755536488.26,7,11.1859998703,1013.35998535,empty,3755573475.4,-0.189999997616,3755573475.44,0.0,370.0,11.5200004578,3755536488.26,44.1300010681,port_timestamp,90.3659973145,3.72580003738,11.6289997101,99.3000030518,101336.0,2.81794265728,11.1716475833,93.8385009766,32.6615689787,7.43316459656,0.98,0.14367304071,-0.154945262752,137.161770543,0.211305411848,13.2845559755,11.6380163036,-44.0799053648,39.9963506767,2.68720260864,7.0750423264,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('346',)",3755536523.54,7,11.1630001068,1012.59997559,empty,3755573475.4,-1.26999998093,3755573475.44,0.0,369.100006104,10.9600000381,3755536523.54,44.1500015259,port_timestamp,90.3759994507,3.72589993477,11.6309995651,121.099998474,101260.0,1.62934100081,10.9123667777,114.439498901,32.6607817888,7.42818212509,0.98,0.143613567607,-0.155203263145,137.221119764,0.211454273288,7.64576366484,11.1668479265,-61.8132768109,38.6867687891,3.56300956412,7.17898078825,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('347',)",3755536590.58,7,11.1479997635,1012.46002197,empty,3755573475.4,1.52999997139,3755573475.44,0.0,368.899993896,10.1899995804,3755536590.58,44.1699981689,port_timestamp,90.3809967041,3.72589993477,11.6330003738,105.199996948,101246.0,4.13202689758,9.43945682115,99.4139938354,32.6590188813,7.42220020294,0.98,0.143500550504,-0.155693542871,137.333671206,0.211737779545,22.5717514647,10.3911141332,-50.9965427219,36.0578067721,3.76066333744,6.89655110353,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('348',)",3755536658.07,7,11.1479997635,1012.80999756,empty,3755573475.4,1.10000002384,3755573475.44,0.0,369.600006104,12.4499998093,3755536658.07,44.1100006104,port_timestamp,90.3759994507,3.72600007057,11.6330003738,103.099998474,101281.0,4.30569002278,11.7334363565,97.4294967651,32.659997529,7.41922044754,0.98,0.14338676803,-0.156187142858,137.446680368,0.212024028922,19.2940602719,12.5971391728,-40.9150314774,44.8157359601,3.0932045388,8.60552478886,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('349',)",3755536723.6,7,11.1330003738,1012.59997559,empty,3755573475.4,-1.02999997139,3755573475.44,0.0,369.600006104,13.25,3755536723.6,44.1300010681,port_timestamp,90.31300354,3.72600007057,11.6350002289,89.5999984741,101260.0,2.45768098612,13.0607505187,84.6719970703,32.6582355603,7.40815401077,0.98,0.143276296548,-0.156666379423,137.55610906,0.21230273572,9.93195190383,13.4185162565,-21.1532608519,49.0005470482,3.10372394277,9.64335276092,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('350',)",3755536789.83,7,11.1560001373,1012.73999023,empty,3755573475.4,0.560000002384,3755573475.44,0.0,369.600006104,11.4600000381,3755536789.83,44.1100006104,port_timestamp,90.2699966431,3.72589993477,11.6330003738,84.5,101274.0,3.52640835185,10.9183169496,79.8525009155,32.6590188813,7.41494464874,0.98,0.143164638233,-0.15715076459,137.666421404,0.212585221621,16.9864372301,11.5806875061,-28.1921197137,40.920063608,3.0888684322,7.65144916166,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('351',)",3755539894.52,7,11.2089996338,1011.77001953,empty,3755573475.4,0.879999995232,3755573475.44,0.0,356.100006104,8.28999996185,3755539894.52,44.1699981689,port_timestamp,89.5100021362,3.72440004349,11.6149997711,162.800003052,101177.0,3.00945603893,7.77442433296,153.846008301,32.6602465831,7.38532733917,0.98,0.138731373685,-0.177896904982,142.051418892,0.225596327202,19.8491788663,8.45461253843,-103.595083155,29.8070001422,16.022588511,4.31085242461,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,13,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('352',)",3755539958.74,7,11.2539997101,1011.35998535,empty,3755573475.4,-1.57000005245,3755573475.44,0.0,356.899993896,11.970000267,3755539958.74,44.1500015259,port_timestamp,89.327003479,3.72429990768,11.6149997711,185.899993896,101136.0,1.60284367719,11.9656466062,175.675491333,32.6592712423,7.39528417587,0.98,0.139167131524,-0.177035261177,141.829169209,0.225186532006,6.87326115396,12.2305793797,-110.376936639,44.3134750181,15.2905319611,5.6945477151,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,13,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('353',)",3755540024.39,7,11.2609996796,1011.57000732,empty,3755573475.4,-2.16000008583,3755573475.44,0.0,357.600006104,11.6300001144,3755540024.39,44.1399993896,port_timestamp,89.1429977417,3.72429990768,11.6169996262,168.899993896,101157.0,0.944637432795,11.7911052558,159.610488892,32.6575088139,7.38188838959,0.98,0.139612586141,-0.176154443493,141.601139752,0.224771132869,3.84842835446,11.9943057204,-95.570740518,43.9525772698,14.6203022355,5.46686886832,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,13,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('354',)",3755540060.45,7,11.2840003967,1011.63000488,empty,3755573475.4,2.13000011444,3755573475.44,0.0,357.100006104,13.7100000381,3755540060.45,44.1699981689,port_timestamp,88.9589996338,3.7242000103,11.6180000305,159.399993896,101163.0,5.62839409649,12.6815685713,150.632995605,32.6556519802,7.37743520737,0.98,0.139857339857,-0.175670480832,141.475491589,0.224544412862,23.1168120161,13.9797221636,-71.8738054092,52.8715458439,15.1228071684,6.07681840535,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,13,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('355',)",3755540122.43,7,11.2989997864,1011.84002686,empty,3755573475.4,-0.550000011921,3755573475.44,0.0,358.200012207,12.3900003433,3755540122.43,44.1100006104,port_timestamp,88.7789993286,3.7242000103,11.6149997711,154.899993896,101184.0,2.69704234724,12.1053942975,146.380493164,32.6582959056,7.36826467514,0.98,0.140277918067,-0.174838852399,141.25898962,0.224157352334,11.7610560134,12.5435708856,-80.5748137874,46.8164693943,14.0343038207,4.95490616156,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,13,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('356',)",3755540187.22,7,11.3140001297,1011.90997314,empty,3755573475.4,0.239999994636,3755573475.44,0.0,358.200012207,12.8299999237,3755540187.22,44.1500015259,port_timestamp,88.6279983521,3.72429990768,11.6149997711,153.199996948,101191.0,3.57439486718,12.324374198,144.774002075,32.6592712423,7.36251544952,0.98,0.140717543758,-0.173969560514,141.03188528,0.223756195684,15.3618993485,12.9614326626,-73.5076126922,48.9158239786,14.0371524212,4.83758655726,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,13,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('357',)",3755540252.49,7,11.329000473,1011.35998535,empty,3755573475.4,1.38999998569,3755573475.44,0.0,358.200012207,12.1300001144,3755540252.49,44.1599998474,port_timestamp,88.452003479,3.72370004654,11.6149997711,156.699996948,101136.0,4.50230293757,11.3489325928,148.081497192,32.6534155626,7.35917282104,0.98,0.141160440163,-0.173093801298,140.802270072,0.22335562208,20.7318957385,12.3197668853,-82.4906747539,46.4565741263,14.0327028777,4.23811615407,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,13,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('358',)",3755540318.05,7,11.359000206,1011.63000488,empty,3755573475.4,0.479999989271,3755573475.44,0.0,358.200012207,11.4300003052,3755540318.05,44.1500015259,port_timestamp,88.1529998779,3.72399997711,11.6140003204,166.399993896,101163.0,3.44135519374,10.9101962126,157.24798584,32.657222293,7.34687757492,0.98,0.141605331568,-0.172214097279,140.570793661,0.222956868542,16.5807204644,11.563224785,-96.2516180127,43.6311363705,14.0226021881,3.34262926852,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,13,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('359',)",3755540381.15,7,11.4040002823,1011.5,empty,3755573475.4,-0.490000009537,3755573475.44,0.0,352.600006104,9.44999980927,3755540381.15,44.1500015259,port_timestamp,87.8460006714,3.7242000103,11.6140003204,170.399993896,101150.0,1.98899268527,9.25129744968,161.027999878,32.6591767299,7.34407043457,0.98,0.142033489414,-0.171367481285,140.347244,0.222576561563,11.0900798842,9.60197233241,-104.144607993,35.5345907212,19.4194968465,1.9293043177,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,13,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('360',)",3755543491.05,7,11.3369998932,1011.2199707,empty,3755573475.41,1.01999998093,3755573475.44,0.0,362.299987793,11.1700000763,3755543491.05,44.1599998474,port_timestamp,86.5039978027,3.72390007973,11.6120004654,70.0999984741,101122.0,3.89496618762,10.5184856354,66.2444992065,32.6580131075,7.20121955872,0.98,0.163303421201,-0.129894446416,128.499363894,0.208663783598,19.3127150768,11.283319785,-3.58258499016,49.0427706737,10.0236684417,3.57509121642,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,13,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('361',)",3755543553.81,7,11.3140001297,1011.15002441,empty,3755573475.41,,3755573475.44,0.0,362.299987793,,3755543553.81,44.1300010681,port_timestamp,86.7040023804,3.72390007973,11.6120004654,86.6999969482,101115.0,,,81.9314956665,32.6580131075,7.20740222931,0.98,0.163844394258,-0.129227933544,128.263676655,0.208674014525,,,,,,,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,28,29,28,29,29,29,29,29,13,29,28,29,28,29,29,29,29,29,29,44.38,-124.95
"('362',)",3755543623.94,7,11.2690000534,1011.77001953,empty,3755573475.41,-0.639999985695,3755573475.44,0.0,362.5,13.0100002289,3755543623.94,44.1500015259,port_timestamp,86.9820022583,3.72370004654,11.6099996567,77.8000030518,101177.0,2.77168322488,12.7274301427,73.5210037231,32.6578219167,7.20456552505,0.98,0.164448994477,-0.128483028004,128.000301228,0.208689626646,11.4643425599,13.1176283598,1.79911007827,57.9280161304,9.82993503497,5.73074744642,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,13,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('363',)",3755543659.86,7,11.2760000229,1011.84002686,empty,3755573475.41,-0.360000014305,3755573475.44,0.0,364.600006104,12.3999996185,3755543659.86,44.1300010681,port_timestamp,87.3099975586,3.72379994392,11.6099996567,68.0,101184.0,2.88308568002,12.0655462998,64.2600021362,32.6587973661,7.23472261429,0.98,0.164758578822,-0.128101600596,127.865457069,0.208699327672,12.5674335835,12.4929720782,2.04741496838,53.2143495859,7.79865790697,5.29440961176,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,13,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('364',)",3755543726.09,7,11.2460002899,1011.57000732,empty,3755573475.41,-1.32000005245,3755573475.44,0.0,363.200012207,12.5500001907,3755543726.09,44.1300010681,port_timestamp,87.486000061,3.72390007973,11.611000061,66.4000015259,101157.0,1.99532083644,12.460481519,62.7480010986,32.6588948061,7.23683691025,0.98,0.165329576728,-0.127398095221,127.61678621,0.208720252029,8.27155555684,12.7202036616,6.80053145305,54.3507595551,9.15791699373,6.03985600284,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,13,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('365',)",3755543791.4,7,11.2309999466,1011.28997803,empty,3755573475.41,-1.37999999523,3755573475.44,0.0,363.299987793,12.3599996567,3755543791.4,44.0900001526,port_timestamp,87.5319976807,3.72379994392,11.611000061,64.8000030518,101129.0,1.88789097441,12.2926750209,61.2360038757,32.6579156562,7.23543548584,0.98,0.165892540425,-0.126704488497,127.371667613,0.208744730171,7.8939669256,12.5381922941,7.68653081257,53.6237685347,9.05883261557,6.23993353802,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,13,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('366',)",3755543856.32,7,11.2239999771,1011.57000732,empty,3755573475.41,-3.43000006676,3755573475.44,0.0,365.299987793,12.4799995422,3755543856.32,44.1300010681,port_timestamp,87.4290008545,3.72379994392,11.6099996567,57.0999984741,101157.0,-0.0600459286097,12.9426304714,53.9594993591,32.6587973661,7.22151327133,0.98,0.166452228367,-0.12601491771,127.128036712,0.208772852195,359.0070823,13.0706080088,20.749958997,56.9200720729,7.11984480603,6.70650242558,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,13,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('367',)",3755543921.16,7,11.2390003204,1011.97998047,empty,3755573475.41,1.41999995708,3755573475.44,0.0,365.299987793,14.6499996185,3755543921.16,44.1199989319,port_timestamp,87.4079971313,3.72379994392,11.609000206,51.7999992371,101198.0,5.18781872746,13.7740852891,48.9510002136,32.6596782734,7.22405672073,0.98,0.167011149095,-0.125326292178,126.884809658,0.208804701655,19.8609598838,14.7784353382,31.1442326482,65.5594773769,7.12453583469,7.41121965025,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,13,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('368',)",3755543983.64,7,11.2159996033,1011.77001953,empty,3755573475.41,0.449999988079,3755573475.44,0.0,365.299987793,13.0,3755543983.64,44.1300010681,port_timestamp,87.4290008545,3.72350001335,11.609000206,54.5999984741,101177.0,3.8214335275,12.4337904834,51.5969963074,32.6567518575,7.21623802185,0.98,0.167549725688,-0.124662731902,126.650510048,0.208838950637,16.2223624405,13.0792054039,20.5535667521,57.1401411911,7.11405960866,6.86207125185,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,13,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
