obs,time,deployment,air_temperature,barometric_pressure,dcl_controller_timestamp,driver_timestamp,eastward_wind_velocity,ingestion_timestamp,internal_timestamp,longwave_irradiance,northward_wind_velocity,port_timestamp,precipitation,preferred_timestamp,relative_humidity,sea_surface_conductivity,sea_surface_temperature,shortwave_irradiance,met_barpres,met_windavg_mag_corr_east,met_windavg_mag_corr_north,met_netsirr,met_salsurf,met_spechum,ct_depth,velpt_ab_dcl_instrument-eastward_velocity,velpt_ab_dcl_instrument-northward_velocity,met_current_direction,met_current_speed,met_relwind_direction,met_relwind_speed,met_heatflx_minute,met_latnflx_minute,met_netlirr_minute,met_sensflx_minute,barometric_pressure_qc_executed,barometric_pressure_qc_results,relative_humidity_qc_executed,relative_humidity_qc_results,air_temperature_qc_executed,air_temperature_qc_results,longwave_irradiance_qc_executed,longwave_irradiance_qc_results,precipitation_qc_executed,precipitation_qc_results,sea_surface_temperature_qc_executed,sea_surface_temperature_qc_results,sea_surface_conductivity_qc_executed,sea_surface_conductivity_qc_results,shortwave_irradiance_qc_executed,shortwave_irradiance_qc_results,eastward_wind_velocity_qc_executed,eastward_wind_velocity_qc_results,northward_wind_velocity_qc_executed,northward_wind_velocity_qc_results,met_barpres_qc_executed,met_barpres_qc_results,met_current_direction_qc_executed,met_current_direction_qc_results,met_current_speed_qc_executed,met_current_speed_qc_results,met_relwind_direction_qc_executed,met_relwind_direction_qc_results,met_relwind_speed_qc_executed,met_relwind_speed_qc_results,met_netsirr_qc_executed,met_netsirr_qc_results,met_salsurf_qc_executed,met_salsurf_qc_results,met_spechum_qc_executed,met_spechum_qc_results,lat,lon
"('3431',)",3760993889.42,7,7.28599977493,1016.73999023,empty,3761017470.46,3.51999998093,3761017472.04,0.0,264.799987793,-1.65999996662,3760993889.42,9.18000030518,port_timestamp,62.0089988708,3.60680007935,10.3979997635,100.800003052,101674.0,2.96711698804,-2.51837577304,95.2560043335,32.5777377705,3.90068936348,0.98,0.00807530223997,-0.0448164910709,169.785706551,0.0455382078937,129.893348705,3.85673738018,90.1714181908,67.599651058,96.8493313199,20.9784401464,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('3432',)",3760993953.18,7,7.29300022125,1016.73999023,empty,3761017472.01,3.43000006676,3761017472.04,0.0,263.899993896,-0.660000026226,3760993953.18,9.18999958038,port_timestamp,61.0229988098,3.6061000824,10.390999794,229.5,101674.0,3.14030077552,-1.52938272903,216.877502441,32.5769816512,3.8403635025,0.98,0.00766679670962,-0.0448348620346,170.296233628,0.0454856529628,115.356162997,3.46659458469,-32.7473658686,63.2258229551,97.6433921436,19.1719557839,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('3433',)",3760994016.52,7,7.30900001526,1016.94000244,empty,3761017472.01,3.13000011444,3761017472.04,0.0,264.399993896,-1.11000001431,3760994016.52,9.17000007629,port_timestamp,59.9179992676,3.60619997978,10.392999649,272.600006104,101694.0,2.7335863397,-1.88587021599,257.606994629,32.576193051,3.77406144142,0.98,0.0072610139497,-0.0448531105522,170.804487112,0.0454370317009,124.030140887,3.28971028578,-80.184387528,61.942988071,97.1482795422,18.3313394877,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('3434',)",3760994085.12,7,7.35400009155,1016.86999512,empty,3761017472.01,2.77999997139,3761017472.04,0.0,259.600006104,-0.949999988079,3760994085.12,9.19999980927,port_timestamp,60.7260017395,3.60630011559,10.3940000534,274.600006104,101687.0,2.4372451609,-1.64034625733,259.497009277,32.5763001905,3.83715748787,0.98,0.00682155209872,-0.0448728736573,171.356105034,0.0453884166203,123.283256171,2.90731736077,-74.5575825932,55.5219821583,101.706812066,16.357260245,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('3435',)",3760994117.33,7,7.36100006104,1016.80999756,empty,3761017472.01,3.48000001907,3761017472.04,0.0,260.899993896,-0.579999983311,3760994117.33,9.22000026703,port_timestamp,60.9519996643,3.60630011559,10.392999649,280.0,101681.0,3.20938692014,-1.46514016744,264.600006104,32.5771967747,3.85354733467,0.98,0.00661517877539,-0.0448821545031,171.61554389,0.0453670407132,113.914726118,3.50355243297,-65.8741554917,63.3116423137,100.566569016,18.7955195297,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('3436',)",3760994182.41,7,7.32399988174,1016.80999756,empty,3761017472.01,3.15000009537,3761017472.04,0.0,259.799987793,-1.07000005245,3760994182.41,9.19999980927,port_timestamp,59.861000061,3.60599994659,10.390999794,281.799987793,101681.0,2.76330147437,-1.85244856198,266.300994873,32.5759740491,3.77482485771,0.98,0.00619825507303,-0.0449009040418,172.140391942,0.0453266979794,123.248714877,3.29679339626,-84.6961132885,61.8784807652,101.561177743,18.1652230766,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('3437',)",3760994248.35,7,7.38399982452,1016.73999023,empty,3761017472.01,3.88000011444,3761017472.05,0.0,258.399993896,-1.0,3760994248.35,9.19999980927,port_timestamp,61.3759994507,3.60590004921,10.388999939,279.100006104,101674.0,3.48638485839,-1.97472061498,263.749511719,32.5767664782,3.88680624962,0.98,0.00577577691459,-0.0449199033706,172.673140662,0.0452897043244,119.005887749,3.97979526667,-70.8553500222,69.2450036627,103.038034257,20.6111237771,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('3438',)",3760994312.67,7,7.36899995804,1016.59997559,empty,3761017472.01,3.48000001907,3761017472.05,0.0,259.0,-2.05999994278,3760994312.67,9.18999958038,port_timestamp,61.7350006104,3.60599994659,10.3900003433,278.100006104,101660.0,2.8244590566,-2.89420644298,262.804504395,32.5768698122,3.90611433983,0.98,0.00536371576509,-0.0449384342347,173.193548718,0.0452574007017,135.304982249,4.00819494616,-70.0935668472,69.352597041,102.472497404,20.885843102,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('3439',)",3760994375.17,7,7.5720000267,1016.86999512,empty,3761017472.01,3.28999996185,3761017472.05,0.0,259.0,-0.340000003576,3760994375.17,9.21000003815,port_timestamp,62.4780006409,3.60590004921,10.3879995346,256.700012207,101687.0,3.08834637988,-1.1839832724,242.581512451,32.5776631468,4.00752687454,0.98,0.00496333370668,-0.0449564398765,173.699878447,0.0452295939387,110.274640892,3.28704017843,-59.061669831,57.0681836224,102.362917334,16.2386515624,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('3440',)",3760997490.22,7,7.59499979019,1016.5300293,empty,3761017472.01,3.32999992371,3761017472.05,0.0,267.100006104,-0.810000002384,3760997490.22,9.18999958038,port_timestamp,57.1759986877,3.60450005531,10.3719997406,49.0999984741,101653.0,3.0047291486,-1.64821183082,46.3994979858,32.5779418138,3.67368412018,0.98,-0.0143007792596,-0.0452099458834,197.553169176,0.0474178394089,117.966777144,3.41820958229,128.73004112,64.3272008548,94.3985549095,16.4037833419,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('3441',)",3760997553.54,7,7.625,1016.46002197,empty,3761017472.01,4.38000011444,3761017472.05,0.0,267.100006104,-0.300000011921,3760997553.54,9.17000007629,port_timestamp,57.8530006409,3.60419988632,10.3669996262,89.6999969482,101646.0,4.15123801016,-1.42885408376,84.766494751,32.5794082774,3.72517347336,0.98,-0.0142203779978,-0.0447761936051,197.619219099,0.0469800666684,108.380359807,4.38938665299,107.663966402,77.7978337548,94.5729650104,20.0596623882,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('3442',)",3760997621.34,7,7.61000013351,1016.46002197,empty,3761017472.01,4.96999979019,3761017472.05,0.0,267.100006104,0.0,3760997621.34,9.15999984741,port_timestamp,57.4720001221,3.60439991951,10.3719997406,98.6999969482,101646.0,4.79895897577,-1.29262936042,93.2714996338,32.5769337477,3.69679069519,0.98,-0.0141342883867,-0.0443117535688,197.691320323,0.0465113922877,104.539793587,4.97233985333,111.242590355,87.2119045552,94.6913716368,22.6108137966,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('3443',)",3760997690.11,7,7.57999992371,1016.46002197,empty,3761017472.01,3.48000001907,3761017472.05,0.0,267.100006104,0.560000002384,3760997690.11,9.15999984741,port_timestamp,56.966999054,3.60400009155,10.3649997711,82.4000015259,101646.0,3.50588541402,-0.364372884808,77.8680038452,32.5791927465,3.65672206879,0.98,-0.0140469646069,-0.0438406553842,197.765954846,0.0460360758447,95.2031203973,3.53449640829,99.759726371,66.3003703287,94.3951544493,16.9322054382,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('3444',)",3760997723.71,7,7.53399991989,1016.39001465,empty,3761017472.01,3.81999993324,3761017472.05,0.0,275.399993896,-0.300000011921,3760997723.71,9.18000030518,port_timestamp,57.6160011292,3.60400009155,10.3660001755,50.5999984741,101639.0,3.61051004045,-1.28320565185,47.8169975281,32.5782957067,3.687104702,0.98,-0.014004301988,-0.0436104972039,197.802981261,0.0458038856489,108.880847174,3.83062662837,143.287456074,70.4155785731,86.4696158083,18.6084998105,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('3445',)",3760997790.64,7,7.42899990082,1016.46002197,empty,3761017472.01,3.51999998093,3761017472.05,0.0,280.5,-0.289999991655,3760997790.64,9.19999980927,port_timestamp,57.5579986572,3.60389995575,10.3649997711,39.9000015259,101646.0,3.32343535145,-1.19552387078,37.7055015564,32.578188339,3.65674567223,0.98,-0.0139193246517,-0.0431520577165,197.877862013,0.0453414565704,109.049536358,3.53070772362,136.989130479,66.9562519603,81.4965132116,18.2847035065,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('3446',)",3760997855.47,7,7.42100000381,1016.39001465,empty,3761017472.01,3.13000011444,3761017472.05,0.0,286.200012207,-0.439999997616,3760997855.47,9.19999980927,port_timestamp,57.6949996948,3.60400009155,10.3660001755,40.0,101639.0,2.90784423298,-1.23892801688,37.7999992371,32.5782957067,3.66371178627,0.98,-0.0138370137301,-0.0427080031215,197.951863816,0.0448936129042,112.265598678,3.15708150492,116.74208165,61.658475489,75.9654673067,16.9181380914,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('3447',)",3760997923.28,7,7.38399982452,1016.32000732,empty,3761017472.01,2.55999994278,3761017472.05,0.0,289.100006104,0.569999992847,3760997923.28,9.18999958038,port_timestamp,58.6920013428,3.60409998894,10.3680000305,40.2999992371,101632.0,2.62014768195,-0.115437531402,38.0834999084,32.577506928,3.71798467636,0.98,-0.0137509088829,-0.0422434808885,198.030873159,0.0444252087523,91.5917967285,2.63491539823,103.988740547,53.8008018972,73.1104574063,15.1609811516,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('3448',)",3760997957.35,7,7.40600013733,1016.46002197,empty,3761017472.01,2.6099998951,3761017472.05,0.0,295.200012207,-0.0799999982119,3760997957.35,9.18000030518,port_timestamp,59.1129989624,3.60349988937,10.3620004654,39.7999992371,101646.0,2.49937074471,-0.75607230648,37.611000061,32.5768561434,3.74984836578,0.98,-0.0137076533032,-0.0420101237768,198.071196276,0.0441899339083,105.861886327,2.6125558052,97.6615418753,53.048587969,67.236900317,14.9870536503,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('3449',)",3761001092.5,7,6.91699981689,1016.19000244,empty,3761017472.01,3.8900001049,3761017472.05,0.0,274.0,0.0799999982119,3761001092.5,9.14999961853,port_timestamp,65.43699646,3.60209989548,10.3439998627,1.79999995232,101619.0,3.77693401572,-0.93448930266,1.7009999752,32.5789262791,4.01598310471,0.98,-0.00899123606713,-0.0215575689738,202.640052721,0.0233574636053,103.557387267,3.8944414699,176.383505713,66.3885579882,87.7132470168,23.982700683,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('3450',)",3761001160.74,7,6.8639998436,1016.32000732,empty,3761017472.01,4.13000011444,3761017472.05,0.0,272.799987793,-0.189999997616,3761001160.74,9.14000034332,port_timestamp,65.7590026855,3.60229992867,10.3459997177,3.40000009537,101632.0,3.93845118109,-1.25761808134,3.21300005913,32.5791422362,4.02058696747,0.98,-0.008361891965,-0.0218448755265,200.946099273,0.0233905926389,107.385682433,4.13575493107,181.235282026,69.7998489025,88.915945459,25.7324877233,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('3451',)",3761001224.68,7,6.88700008392,1016.32000732,empty,3761017472.01,3.55999994278,3761017472.05,0.0,271.0,-0.0500000007451,3761001224.68,9.14000034332,port_timestamp,66.0260009766,3.60190010071,10.3409996033,3.29999995232,101632.0,3.4244794625,-0.974186842231,3.11849999428,32.5796076667,4.04334688187,0.98,-0.00777222251694,-0.022114069908,199.364561599,0.0234401265088,105.503489854,3.56185263495,171.237501407,61.3462617861,90.5231519157,22.4865876994,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('3452',)",3761001257.35,7,6.78100013733,1016.19000244,empty,3761017472.01,3.1400001049,3761017472.05,0.0,269.200012207,-0.319999992847,3761001257.35,9.13000011444,port_timestamp,65.4029998779,3.6017999649,10.3400001526,3.20000004768,101619.0,2.94871044666,-1.12565863208,3.02399992943,32.5794953924,3.9764881134,0.98,-0.00747098285362,-0.0222515910652,198.559502474,0.023472300478,110.468298455,3.15539470469,167.778428408,57.403438691,92.145831514,21.253158132,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('3453',)",3761001322.55,7,6.81199979782,1016.46002197,empty,3761017472.01,4.15999984741,3761017472.05,0.0,267.899993896,-0.569999992847,3761001322.55,9.17000007629,port_timestamp,65.6019973755,3.60240006447,10.3489999771,3.0,101646.0,3.86858565239,-1.63234303148,2.83500003815,32.5774599012,3.99608039856,0.98,-0.00686968399341,-0.0225260944761,196.959902816,0.0235503182678,112.557403142,4.1965062415,204.590545196,71.2269724441,93.6446266512,26.4947621748,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('3454',)",3761001390.95,7,6.80399990082,1016.32000732,empty,3761017472.01,3.78999996185,3761017472.05,0.0,267.399993896,-0.300000011921,3761001390.95,9.14000034332,port_timestamp,65.4990005493,3.60269999504,10.3500003815,2.90000009537,101632.0,3.58154250764,-1.27540306725,2.7404999733,32.5795769813,3.98814272881,0.98,-0.00623879975191,-0.0228141041292,195.294315288,0.0236517646184,109.245439933,3.80015181542,181.558864755,65.8245036954,94.0547124981,24.4201485345,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('3455',)",3761001453.16,7,6.73600006104,1016.39001465,empty,3761017472.01,3.30999994278,3761017472.05,0.0,265.799987793,0.589999973774,3761001453.16,9.14000034332,port_timestamp,64.6809997559,3.60240006447,10.3470001221,2.90000009537,101639.0,3.34953841583,-0.291190643919,2.7404999733,32.5792536038,3.91954398155,0.98,-0.00566507579138,-0.0230760191177,193.793119729,0.0237612234964,94.56880272,3.36589897683,176.665413351,61.265354915,95.4740565827,22.6665018264,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('3456',)",3761001515.33,7,6.78100013733,1016.5300293,empty,3761017472.01,3.40000009537,3761017472.05,0.0,265.600006104,0.829999983311,3761001515.33,9.14000034332,port_timestamp,65.0459976196,3.60229992867,10.345000267,2.79999995232,101653.0,3.49886198329,-0.0828579670608,2.64599990845,32.58003873,3.95340943336,0.98,-0.00509172994722,-0.0233377614896,192.307675336,0.0238867499924,90.9731660027,3.50445919927,178.435708223,62.3829639769,95.6943793924,23.0043647625,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('3457',)",3761001582.78,7,6.77400016785,1016.39001465,empty,3761017472.01,4.11999988556,3761017472.05,0.0,263.700012207,-1.14999997616,3761001582.78,9.14999961853,port_timestamp,65.2109985352,3.60260009766,10.3479995728,2.79999995232,101639.0,3.67911216684,-2.18197907093,2.64599990845,32.5803668018,3.96209669113,0.98,-0.00446973607747,-0.023621712533,190.71491078,0.0240408785945,120.367736415,4.26934211818,199.133411607,72.9996833077,97.6832038242,27.1757947685,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('3458',)",3761004690.83,7,7.0,1016.46002197,empty,3761017472.01,2.44000005722,3761017472.05,0.0,270.799987793,-0.0599999986589,3761004690.83,9.13000011444,port_timestamp,63.46900177,3.60369992256,10.359000206,1.60000002384,101646.0,2.34042312004,-0.692545953884,1.51199996471,32.5815556971,3.91617536545,0.98,0.0228138566719,-0.03484606621,146.787073328,0.0416499746285,105.843081239,2.4091247041,153.792164843,48.3989724162,90.5493410974,16.3558512945,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('3459',)",3761004756.2,7,7.08300018311,1016.5300293,empty,3761017472.01,2.70000004768,3761017472.05,0.0,271.899993896,-0.0299999993294,3761004756.2,9.11999988556,port_timestamp,64.4459991455,3.60400009155,10.361000061,3.29999995232,101653.0,2.59927789312,-0.731200855984,3.11849999428,32.5827795885,3.99907898903,0.98,0.0224235252288,-0.0337818757491,146.424833674,0.0405466350369,105.144143348,2.66956394704,153.828841759,50.3597935699,89.5808550773,17.0066931064,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('3460',)",3761004822.14,7,7.01499986649,1016.39001465,empty,3761017472.01,2.46000003815,3761017472.05,0.0,272.899993896,-0.389999985695,3761004822.14,9.11999988556,port_timestamp,63.8510017395,3.60339999199,10.3529996872,3.09999990463,101639.0,2.27390629949,-1.01639082919,2.92949986458,32.5839237821,3.94413805008,0.98,0.0220297244658,-0.0327082266158,146.038849203,0.0394352234479,113.597049736,2.45735214647,150.649098626,48.5833684065,88.5242698944,16.47096019,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('3461',)",3761004886.85,7,6.94000005722,1016.5300293,empty,3761017472.01,2.73000001907,3761017472.05,0.0,273.100006104,0.589999973774,3761004886.85,9.11999988556,port_timestamp,62.5200004578,3.60290002823,10.3470001221,3.09999990463,101653.0,2.7894989878,-0.140340550946,2.92949986458,32.5842778804,3.84133553505,0.98,0.0216433400457,-0.0316547972254,145.638405661,0.0383465820604,92.2486856701,2.76998871476,158.04655778,54.2780210025,88.3468006421,18.3512360002,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('3462',)",3761004924.14,7,7.01499986649,1016.39001465,empty,3761017472.01,2.48000001907,3761017472.05,0.0,275.5,-0.550000011921,3761004924.14,9.11999988556,port_timestamp,62.8619995117,3.60279989243,10.3479995728,3.29999995232,101639.0,2.25160415698,-1.17608623323,3.11849999428,32.5823764608,3.88290190697,0.98,0.0214206645836,-0.0310477000856,145.397135574,0.0377200815456,117.177231403,2.50695665143,149.692029287,50.1067014545,86.008324763,16.6955030633,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('3463',)",3761004988.18,7,6.93200016022,1016.5300293,empty,3761017472.01,2.17000007629,3761017472.05,0.0,275.799987793,0.40000000596,3761004988.18,9.10999965668,port_timestamp,61.7420005798,3.60310006142,10.3509998322,3.20000004768,101653.0,2.19935484041,-0.178153366036,3.02399992943,32.5827034231,3.79133653641,0.98,0.0210382570436,-0.0300051131675,144.963561992,0.0366458057031,93.8907193883,2.18334858468,145.754705681,47.3508284795,85.6481997242,15.7796774067,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('3464',)",3761005059.06,7,6.97700023651,1016.46002197,empty,3761017472.01,1.75999999046,3761017472.05,0.0,275.799987793,-0.610000014305,3761005059.06,9.11999988556,port_timestamp,61.888999939,3.60349988937,10.357000351,3.09999990463,101646.0,1.54077749427,-1.04675913994,2.92949986458,32.5813401098,3.81242585182,0.98,0.02061501781,-0.0288512036807,144.453098363,0.0354594262945,123.806450415,1.82948914223,142.760919981,42.3381005255,85.613712081,13.9546145539,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('3465',)",3761005122.58,7,6.992000103,1016.46002197,empty,3761017472.01,1.51999998093,3761017472.05,0.0,275.799987793,-0.20000000298,3761005122.58,9.10999965668,port_timestamp,61.8680000305,3.60310006142,10.3500003815,3.20000004768,101646.0,1.41567242912,-0.588448397606,3.02399992943,32.5835999449,3.81506228447,0.98,0.0202357213128,-0.0278170986365,143.965751062,0.0343987702338,111.888311103,1.50384542386,132.789645187,37.8999694002,85.5238101101,12.3898656064,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('3466',)",3761005157.38,7,6.98500013351,1016.46002197,empty,3761017472.01,2.09999990463,3761017472.05,0.0,275.799987793,0.689999997616,3761005157.38,9.10999965668,port_timestamp,61.7130012512,3.6031999588,10.3509998322,3.09999990463,101646.0,2.20718875456,0.120072469501,2.92949986458,32.5837043532,3.80365133286,0.98,0.0200279501926,-0.0272506363438,143.685843896,0.0338188700293,86.1464832031,2.19211689507,145.403892463,47.1809471344,85.6556852273,15.4967599654,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
