obs,air_temperature,air_temperature_qc_executed,air_temperature_qc_results,barometric_pressure,barometric_pressure_qc_executed,barometric_pressure_qc_results,ct_depth,dcl_controller_timestamp,deployment,driver_timestamp,eastward_wind_velocity,eastward_wind_velocity_qc_executed,eastward_wind_velocity_qc_results,ingestion_timestamp,internal_timestamp,lat,lon,longwave_irradiance,longwave_irradiance_qc_executed,longwave_irradiance_qc_results,met_barpres,met_barpres_qc_executed,met_barpres_qc_results,met_current_direction,met_current_direction_qc_executed,met_current_direction_qc_results,met_current_speed,met_current_speed_qc_executed,met_current_speed_qc_results,met_heatflx_minute,met_latnflx_minute,met_netlirr_minute,met_netsirr,met_netsirr_qc_executed,met_netsirr_qc_results,met_relwind_direction,met_relwind_direction_qc_executed,met_relwind_direction_qc_results,met_relwind_speed,met_relwind_speed_qc_executed,met_relwind_speed_qc_results,met_salsurf,met_salsurf_qc_executed,met_salsurf_qc_results,met_sensflx_minute,met_spechum,met_spechum_qc_executed,met_spechum_qc_results,met_windavg_mag_corr_east,met_windavg_mag_corr_north,northward_wind_velocity,northward_wind_velocity_qc_executed,northward_wind_velocity_qc_results,port_timestamp,precipitation,precipitation_qc_executed,precipitation_qc_results,preferred_timestamp,relative_humidity,relative_humidity_qc_executed,relative_humidity_qc_results,sea_surface_conductivity,sea_surface_conductivity_qc_executed,sea_surface_conductivity_qc_results,sea_surface_temperature,sea_surface_temperature_qc_executed,sea_surface_temperature_qc_results,shortwave_irradiance,shortwave_irradiance_qc_executed,shortwave_irradiance_qc_results,time,velpt_ab_dcl_instrument-eastward_velocity,velpt_ab_dcl_instrument-northward_velocity
"('2467',)",4.97399997711,29,29,994.739990234,29,29,0.98,empty,7,3758727945.64,9.93000030518,29,29,3758727945.69,0.0,44.38,-124.95,286.399993896,29,29,99474.0,29,29,124.33839738,29,29,0.180409469729,29,29,220.379237374,177.816296153,79.8516080946,151.199996948,29,29,125.49121646,29,29,10.4130680983,29,29,32.644171638,29,29,103.602389332,3.97173786163,29,29,8.6273350225,-6.14736503655,-3.69000005722,29,29,3758725958.47,50.7999992371,29,12,port_timestamp,72.4710006714,29,29,3.67239999771,29,13,11.0559997559,29,29,160.0,29,29,3758725958.47,0.148967789612,-0.10176529087
"('2468',)",5.125,29,29,994.809997559,29,29,0.98,empty,7,3758727945.64,11.8599996567,29,29,3758727945.69,0.0,44.38,-124.95,277.700012207,29,29,99481.0,29,29,123.461163888,29,29,0.180053297707,29,29,280.995563872,199.09444055,88.3731386426,120.865501404,29,29,112.366348148,29,29,11.7841183455,29,29,32.642493622,29,29,114.393486083,4.01823186874,29,29,11.0478066912,-4.58345492194,-1.54999995232,29,29,3758726024.8,50.7700004578,29,12,port_timestamp,72.5550003052,29,29,3.6724998951,29,13,11.0590000153,29,29,127.900001526,29,29,3758726024.8,0.150211217929,-0.0992762812739
"('2469',)",4.98999977112,29,29,994.739990234,29,29,0.98,empty,7,3758727945.64,9.63000011444,29,29,3758727945.69,0.0,44.38,-124.95,279.700012207,29,29,99474.0,29,29,122.984501609,29,29,0.179878010087,29,29,248.406112035,184.661268114,86.3586690582,138.725997925,29,29,133.488100493,29,29,10.7531282424,29,29,32.6473392274,29,29,106.630300013,3.94626283646,29,29,7.95246563606,-7.49827268778,-5.17000007629,29,29,3758726060.74,50.7799987793,29,12,port_timestamp,71.9270019531,29,29,3.67289996147,29,13,11.0579996109,29,29,146.800003052,29,29,3758726060.74,0.150884887663,-0.0979277753633
"('2470',)",5.04199981689,29,29,994.739990234,29,29,0.98,empty,7,3758727945.64,9.68000030518,29,29,3758727945.69,0.0,44.38,-124.95,276.799987793,29,29,99474.0,29,29,122.119681542,29,29,0.179592536856,29,29,194.754003949,181.182930825,89.1480104014,179.927993774,29,29,131.667173627,29,29,10.6320402078,29,29,32.6480247307,29,29,104.351056496,3.9731554985,29,29,8.09444203682,-7.16369412177,-4.80999994278,29,29,3758726125.77,50.7299995422,29,12,port_timestamp,72.1539993286,29,29,3.67269992828,29,13,11.0550003052,29,29,190.399993896,29,29,3758726125.77,0.152103983178,-0.0954874735009
"('2471',)",5.09499979019,29,29,994.809997559,29,29,0.98,empty,7,3758727945.64,8.07999992371,29,29,3758727945.69,0.0,44.38,-124.95,273.600006104,29,29,99481.0,29,29,121.251170836,29,29,0.179347812003,29,29,158.578762795,150.395241844,92.0994325047,185.314498901,29,29,130.69420172,29,29,8.76909457845,29,29,32.6469373131,29,29,85.9109875249,3.98223519325,29,29,6.8020550233,-5.81068374358,-3.83999991417,29,29,3758726190.88,50.7599983215,29,12,port_timestamp,72.0569992065,29,29,3.6724998951,29,13,11.0539999008,29,29,196.100006104,29,29,3758726190.88,0.153324672145,-0.0930439819763
"('2472',)",5.11800003052,29,29,994.66998291,29,29,0.98,empty,7,3758727945.64,10.5600004196,29,29,3758727945.69,0.0,44.38,-124.95,281.5,29,29,99467.0,29,29,120.412906868,29,29,0.179151228315,29,29,179.763171891,185.808752984,84.6666440646,219.334503174,29,29,125.339367333,29,29,11.0717449579,29,29,32.6485255535,29,29,107.39014654,4.03864479065,29,29,9.18616914767,-6.49479069261,-3.88000011444,29,29,3758726253.58,50.7999992371,29,12,port_timestamp,72.9479980469,29,29,3.67319989204,29,13,11.0600004196,29,29,232.100006104,29,29,3758726253.58,0.154499957392,-0.0906913765058
"('2473',)",5.11000013351,29,29,994.809997559,29,29,0.98,empty,7,3758748927.18,9.05000019073,29,29,3758748927.22,0.0,44.38,-124.95,279.5,29,29,99481.0,29,29,119.506685414,29,29,0.178982237169,29,29,144.638990957,151.774694051,86.4525942053,181.156494141,29,29,113.009823392,29,29,8.96221604186,29,29,32.6485255535,29,29,87.5681968415,4.03010988235,29,29,8.4049307793,-3.59138440914,-1.27999997139,29,29,3758726321.22,50.7900009155,29,12,port_timestamp,72.8450012207,29,29,3.67319989204,29,13,11.0600004196,29,29,191.699996948,29,29,3758726321.22,0.155767924714,-0.0881532464099
"('2474',)",5.38899993896,29,29,994.950012207,29,29,0.98,empty,7,3758748927.18,7.71000003815,29,29,3758748927.22,0.0,44.38,-124.95,277.0,29,29,99495.0,29,29,118.61659706,29,29,0.178860079605,29,29,135.659064426,138.140667549,88.894591389,170.383499146,29,29,132.317262532,29,29,8.47543179426,29,29,32.6481378725,29,29,79.0073046333,4.19144296646,29,29,6.42398534225,-5.79162442747,-3.92000007629,29,29,3758726387.54,50.7200012207,29,12,port_timestamp,74.3079986572,29,29,3.67370009422,29,13,11.0659999847,29,29,180.300003052,29,29,3758726387.54,0.157011296786,-0.0856643493988
"('2475',)",5.00500011444,29,29,995.090026855,29,29,0.98,empty,7,3758748927.18,9.56999969482,29,29,3758748927.22,0.0,44.38,-124.95,321.799987793,29,29,99509.0,29,29,82.6441474856,29,29,0.216133544473,29,29,194.796025951,161.876234848,45.6009571019,107.446495056,29,29,101.498851768,29,29,9.38863418681,29,29,32.6478399888,29,29,93.7808786699,3.96469807625,29,29,9.41454688062,-1.84393633674,0.670000016689,29,29,3758729491.74,50.8100013733,29,12,port_timestamp,72.2119979858,29,29,3.67339992523,29,13,11.0629997253,29,29,113.699996948,29,29,3758729491.74,0.214354788625,0.0276718925983
"('2476',)",5.21500015259,29,29,995.219970703,29,29,0.98,empty,7,3758748927.18,7.82000017166,29,29,3758748927.22,0.0,44.38,-124.95,319.200012207,29,29,99522.0,29,29,82.6094367445,29,29,0.216793997976,29,29,96.1759669768,139.530695528,48.0693159003,171.611999512,29,29,127.436817132,29,29,8.23859267829,29,29,32.649816201,29,29,80.1879550601,4.08103179932,29,29,6.75663465602,-4.98024000616,-3.04999995232,29,29,3758729558.97,50.7900009155,29,12,port_timestamp,73.2559967041,29,29,3.67359995842,29,13,11.0629997253,29,29,181.600006104,29,29,3758729558.97,0.21499295189,0.0278867028566
"('2477',)",5.04199981689,29,29,995.840026855,29,29,0.98,empty,7,3758748927.18,8.57999992371,29,29,3758748927.22,0.0,44.38,-124.95,320.299987793,29,29,99584.0,29,29,82.5770117634,29,29,0.217414688684,29,29,83.5619508751,155.374254764,46.9774201734,205.820999146,29,29,121.153106491,29,29,8.71973800326,29,29,32.6454619305,29,29,87.0312750836,3.84924340248,29,29,7.67783934226,-4.48286530801,-2.32999992371,29,29,3758729622.15,50.7799987793,29,12,port_timestamp,69.986000061,29,29,3.67280006409,29,13,11.0590000153,29,29,217.800003052,29,29,3758729622.15,0.215592624697,0.0280885569554
"('2478',)",5.05700016022,29,29,995.219970703,29,29,0.98,empty,7,3758748927.18,9.5,29,29,3758748927.22,0.0,44.38,-124.95,322.799987793,29,29,99522.0,29,29,82.5435370126,29,29,0.218059287586,29,29,91.7660685106,171.379913776,44.6203711384,219.429000854,29,29,120.442560503,29,29,9.64286606784,29,29,32.6485255535,29,29,95.1947844506,3.8275141716,29,29,8.52969214422,-4.85749442266,-2.47000002861,29,29,3758729687.75,50.7400016785,29,12,port_timestamp,69.4759979248,29,29,3.67319989204,29,13,11.0600004196,29,29,232.199996948,29,29,3758729687.75,0.216215325332,0.0282981623833
"('2479',)",4.97399997711,29,29,995.429992676,29,29,0.98,empty,7,3758748927.18,10.220000267,29,29,3758748927.22,0.0,44.38,-124.95,323.700012207,29,29,99543.0,29,29,82.5262468059,29,29,0.218393761053,29,29,143.561595592,176.325084376,43.7634929098,237.856491089,29,29,109.047975479,29,29,10.0423130077,29,29,32.6493156699,29,29,100.485825155,3.872371912,29,29,9.70899095541,-3.24899986201,-0.610000014305,29,29,3758729721.79,50.7999992371,29,12,port_timestamp,70.7109985352,29,29,3.67309999466,29,13,11.0579996109,29,29,251.699996948,29,29,3758729721.79,0.216538407885,0.0284069142509
"('2480',)",4.98999977112,29,29,995.640014648,29,29,0.98,empty,7,3758748927.18,7.17000007629,29,29,3758748927.22,0.0,44.38,-124.95,322.200012207,29,29,99564.0,29,29,82.4936464465,29,29,0.219027258153,29,29,92.4170914369,128.052267581,45.0170755744,169.722000122,29,29,101.589027021,29,29,6.98078278328,29,29,32.6487282328,29,29,73.0742331323,3.89467692375,29,29,7.05562101544,-1.37375877462,0.509999990463,29,29,3758729786.25,50.8300018311,29,12,port_timestamp,71.0530014038,29,29,3.67339992523,29,13,11.0620002747,29,29,179.600006104,29,29,3758729786.25,0.217150278038,0.0286128740621
"('2481',)",5.25299978256,29,29,995.359985352,29,29,0.98,empty,7,3758748927.18,9.32999992371,29,29,3758748927.22,0.0,44.38,-124.95,323.100006104,29,29,99536.0,29,29,82.4608004668,29,29,0.219669328049,29,29,102.493333861,154.768487142,44.3605978407,184.652999878,29,29,97.3775780247,29,29,9.21047719182,29,29,32.6487282328,29,29,88.0172487556,4.06290197372,29,29,9.35199851362,-1.15387283357,1.32000005245,29,29,3758729851.57,50.7400016785,29,12,port_timestamp,72.7490005493,29,29,3.67339992523,29,13,11.0620002747,29,29,195.399993896,29,29,3758729851.57,0.217770358853,0.0288215976403
"('2482',)",5.16300010681,29,29,995.5,29,29,0.98,empty,7,3758748927.18,8.56999969482,29,29,3758748927.22,0.0,44.38,-124.95,320.600006104,29,29,99550.0,29,29,82.4285207677,29,29,0.220304077305,29,29,210.617628115,155.632128804,46.741926426,131.638504028,29,29,127.406587097,29,29,9.0443328341,29,29,32.6486292086,29,29,87.9792964914,3.97488355637,29,29,7.40270194384,-5.46510732384,-3.34999990463,29,29,3758729916.15,50.8400001526,29,12,port_timestamp,71.6340026855,29,29,3.67330002785,29,13,11.0609998703,29,29,139.300003052,29,29,3758729916.15,0.218383301616,0.0290279184999
"('2483',)",5.15500020981,29,29,995.219970703,29,29,0.98,empty,7,3758748927.18,9.26000022888,29,29,3758748927.22,0.0,44.38,-124.95,322.100006104,29,29,99522.0,29,29,82.3964087148,29,29,0.220939250009,29,29,173.995334244,159.504703856,45.310634932,121.432502747,29,29,118.831671524,29,29,9.32315785585,29,29,32.6486292086,29,29,90.6124982022,3.9904088974,29,29,8.38645808812,-4.46674663067,-2.13000011444,29,29,3758729980.76,50.7900009155,29,12,port_timestamp,71.9329986572,29,29,3.67330002785,29,13,11.0609998703,29,29,128.5,29,29,3758729980.76,0.218996586088,0.0292343543811
"('2484',)",4.98199987411,29,29,994.33001709,29,29,0.98,empty,7,3758748927.18,10.1599998474,29,29,3758748927.22,0.0,44.38,-124.95,326.0,29,29,99433.0,29,29,80.4846683822,29,29,0.250598145521,29,29,5.64576823052,178.521470637,41.6088559657,321.205505371,29,29,83.3705686004,29,29,10.6908821869,29,29,32.6475373805,29,29,106.720946998,4.07837915421,29,29,10.8665488768,1.27566137484,4.05999994278,29,29,3758733092.03,50.7200012207,29,12,port_timestamp,74.3399963379,29,29,3.67309999466,29,13,11.0600004196,29,29,339.899993896,29,29,3758733092.03,0.247150266276,0.0414267596837
"('2485',)",4.98999977112,29,29,995.159973145,29,29,0.98,empty,7,3758748927.18,11.1800003052,29,29,3758748927.23,0.0,44.38,-124.95,322.299987793,29,29,99516.0,29,29,80.0571387349,29,29,0.250549279996,29,29,-330.961143121,193.965319127,45.2144847838,685.786499023,29,28,86.1211489726,29,29,11.5816854967,29,29,32.6443745957,29,29,115.645551991,4.06609869003,29,29,11.8019416611,0.826727866822,3.86999988556,29,29,3758733158.36,50.6699981689,29,12,port_timestamp,74.1370010376,29,29,3.6726000309,29,13,11.0579996109,29,29,725.700012207,29,29,3758733158.36,0.246786138923,0.0432613377288
"('2486',)",4.95900011063,29,29,994.809997559,29,29,0.98,empty,7,3758748927.18,7.71000003815,29,29,3758748927.23,0.0,44.38,-124.95,318.899993896,29,29,99481.0,29,29,79.6246100967,29,29,0.250514053462,29,29,-90.6516318243,150.365319999,48.4003935547,414.760498047,29,29,71.8059734964,29,29,8.95199627957,29,29,32.6478399888,29,29,90.5222540799,4.08929347992,29,29,8.75085560762,2.84025113878,5.01999998093,29,29,3758733225.44,50.7400016785,29,12,port_timestamp,74.6940002441,29,29,3.67339992523,29,13,11.0629997253,29,29,438.899993896,29,29,3758733225.44,0.246417877623,0.0451167437843
"('2487',)",4.87699985504,29,29,995.289978027,29,29,0.98,empty,7,3758748927.18,9.02999973297,29,29,3758748927.23,0.0,44.38,-124.95,320.5,29,29,99529.0,29,29,79.4009312849,29,29,0.250501439859,29,29,-75.0889276516,182.971408564,46.9208857166,444.717010498,29,29,69.2368373446,29,29,10.8619778172,29,29,32.6494147062,29,29,110.501721971,4.04082775116,29,29,10.4027610282,3.89671085064,6.46999979019,29,29,3758733260.12,50.7700004578,29,12,port_timestamp,74.2699966431,29,29,3.67319989204,29,13,11.0590000153,29,29,470.600006104,29,29,3758733260.12,0.246227469202,0.0460760760202
"('2488',)",5.20800018311,29,29,994.739990234,29,29,0.98,empty,7,3758748927.18,8.64999961853,29,29,3758748927.23,0.0,44.38,-124.95,315.600006104,29,29,99474.0,29,29,78.9827169148,29,29,0.250488100358,29,29,-180.352579667,164.107890479,51.6810776186,493.762481689,29,29,70.8672962065,29,29,10.1888227847,29,29,32.6496173629,29,29,97.6209339249,4.21013402939,29,29,9.87188394801,3.3873297005,5.84000015259,29,29,3758733324.96,50.7599983215,29,12,port_timestamp,75.5680007935,29,29,3.67339992523,29,13,11.0609998703,29,29,522.5,29,29,3758733324.96,0.245871499933,0.0478695512967
"('2489',)",5.18499994278,29,29,994.739990234,29,29,0.98,empty,7,3758748927.18,8.07999992371,29,29,3758748927.23,0.0,44.38,-124.95,326.899993896,29,29,99474.0,29,29,78.5507735584,29,29,0.250488333627,29,29,-71.3263495227,141.520419774,40.718243229,340.389007568,29,29,76.6276623169,29,29,8.93568710267,29,29,32.6479390126,29,29,86.8239950423,4.3112411499,29,29,8.93892351215,2.1163516274,4.36999988556,29,29,3758733391.93,50.75,29,12,port_timestamp,77.5019989014,29,29,3.67350006104,29,13,11.0640001297,29,29,360.200012207,29,29,3758733391.93,0.245503864491,0.0497218041019
"('2490',)",4.91400003433,29,29,995.090026855,29,29,0.98,empty,7,3758748927.18,10.8999996185,29,29,3758748927.23,0.0,44.38,-124.95,321.399993896,29,29,99509.0,29,29,78.1256920072,29,29,0.250502462745,29,29,-187.672555189,193.018184659,46.1133180849,551.02947998,29,28,80.2727997248,29,29,11.7626832527,29,29,32.6456609999,29,29,119.204976014,4.15340995789,29,29,11.8387175599,2.03893603294,5.05000019073,29,29,3758733457.83,50.7599983215,29,12,port_timestamp,76.1220016479,29,29,3.67300009727,29,13,11.0609998703,29,29,583.099975586,29,29,3758733457.83,0.245142048413,0.0515447372812
"('2491',)",4.78599977493,29,29,995.359985352,29,29,0.98,empty,7,3758748927.18,8.88000011444,29,29,3758748927.23,0.0,44.38,-124.95,309.100006104,29,29,99536.0,29,29,77.7123399178,29,29,0.250529428486,29,29,-215.224013467,172.744475106,57.9646538634,554.242492676,29,28,70.8359666408,29,29,10.4738472345,29,29,32.64902693,29,29,108.309350239,4.12837791443,29,29,10.13820428,3.49160690228,6.01000022888,29,29,3758733521.93,50.7099990845,29,12,port_timestamp,76.3639984131,29,29,3.67370009422,29,13,11.0649995804,29,29,586.5,29,29,3758733521.93,0.244790158187,0.0533176611669
"('2492',)",4.97399997711,29,29,994.469970703,29,29,0.98,empty,7,3758748927.18,9.31000041962,29,29,3758748927.23,0.0,44.38,-124.95,310.899993896,29,29,99447.0,29,29,77.2771819743,29,29,0.250571916167,29,29,-137.596230791,169.298709421,56.2334475239,482.705993652,29,29,74.8697721196,29,29,10.5173832318,29,29,32.6477401058,29,29,105.082943948,4.21865129471,29,29,10.3972183814,2.80036713525,5.40999984741,29,29,3758733589.42,50.7400016785,29,12,port_timestamp,76.9440002441,29,29,3.67330002785,29,13,11.0620002747,29,29,510.799987793,29,29,3758733589.42,0.244419602086,0.0551846290878
"('2493',)",5.35099983215,29,29,994.599975586,29,29,0.98,empty,7,3758748927.18,9.61999988556,29,29,3758748927.23,0.0,44.38,-124.95,279.299987793,29,29,99460.0,29,29,58.9352463317,29,29,0.264810897287,29,29,181.41571121,145.782742138,86.8540132854,147.797988892,29,29,82.8966535687,29,29,10.1913434261,29,29,32.6479390126,29,29,94.7692553796,4.62614488602,29,29,10.3399549386,1.39689990961,4.03999996185,29,29,3758736690.05,50.9300003052,29,28,port_timestamp,82.1809997559,29,29,3.67350006104,29,13,11.0640001297,29,29,156.399993896,29,29,3758736690.05,0.226832956535,0.136644140569
"('2494',)",5.17000007629,29,29,994.190002441,29,29,0.98,empty,7,3758748927.18,8.68999958038,29,29,3758748927.23,0.0,44.38,-124.95,275.600006104,29,29,99419.0,29,29,59.0954743864,29,29,0.263463581864,29,29,-8.34707981063,157.36918557,90.4076439301,357.115478516,29,29,69.08713709,29,29,10.5150811581,29,29,32.6476372871,29,29,100.991569205,4.47145748138,29,29,10.0484516552,3.88865151198,6.36999988556,29,29,3758736755.95,50.9300003052,29,28,port_timestamp,80.4140014648,29,29,3.67319989204,29,13,11.0609998703,29,29,377.899993896,29,29,3758736755.95,0.226058165952,0.135317273748
"('2495',)",5.24599981308,29,29,994.599975586,29,29,0.98,empty,7,3758748927.18,5.82000017166,29,29,3758748927.23,0.0,44.38,-124.95,275.600006104,29,29,99460.0,29,29,59.2685610556,29,29,0.262025752062,29,29,-123.23895697,131.715790856,90.2684951098,441.125976562,29,29,55.6656103796,29,29,8.66625953547,29,29,32.646450118,29,29,82.8260037068,4.44704675674,29,29,7.38147969878,5.0218581418,6.76999998093,29,29,3758736826.39,50.9599990845,29,28,port_timestamp,79.5869979858,29,29,3.67289996147,29,13,11.0590000153,29,29,466.799987793,29,29,3758736826.39,0.225229999904,0.133898998827
"('2496',)",5.37400007248,29,29,994.33001709,29,29,0.98,empty,7,3758748927.18,5.38000011444,29,29,3758748927.23,0.0,44.38,-124.95,275.600006104,29,29,99433.0,29,29,59.3564542657,29,29,0.261302524721,29,29,-134.97507266,140.724898665,90.3497602616,453.316497803,29,29,48.5858722942,29,29,9.41716327831,29,29,32.6387403582,29,29,87.2667662159,4.48106145859,29,29,7.28719552148,6.36260811693,8.03999996185,29,29,3758736861.87,50.8499984741,29,12,port_timestamp,79.4619979858,29,29,3.67230010033,29,13,11.0609998703,29,29,479.700012207,29,29,3758736861.87,0.224812907161,0.133184707077
"('2497',)",5.21500015259,29,29,994.599975586,29,29,0.98,empty,7,3758748927.18,8.63000011444,29,29,3758748927.23,0.0,44.38,-124.95,275.600006104,29,29,99460.0,29,29,59.5238783143,29,29,0.25993755246,29,29,-102.341859501,156.807432045,90.400847736,447.835479736,29,29,70.0908269301,29,29,10.3125654899,29,29,32.642895762,29,29,98.2853404549,4.41244935989,29,29,9.92024552056,3.64357374341,6.09999990463,29,29,3758736928.91,50.8199996948,29,12,port_timestamp,79.1399993896,29,29,3.67289996147,29,13,11.0629997253,29,29,473.899993896,29,29,3758736928.91,0.224024737439,0.131834927824
"('2498',)",5.35799980164,29,29,994.260009766,29,29,0.98,empty,7,3758748927.18,5.15000009537,29,29,3758748927.23,0.0,44.38,-124.95,279.299987793,29,29,99426.0,29,29,59.6834636949,29,29,0.258651741521,29,29,-257.096283398,124.913560784,86.6924649486,545.737487793,29,28,52.5399959364,29,29,8.17012088956,29,29,32.64902693,29,29,77.0351786616,4.45310974121,29,29,6.70854412226,5.09968996702,6.67000007629,29,29,3758736992.16,50.7999992371,29,12,port_timestamp,79.0500030518,29,29,3.67370009422,29,13,11.0649995804,29,29,577.5,29,29,3758736992.16,0.223281090374,0.130561395801
"('2499',)",5.35799980164,29,29,994.33001709,29,29,0.98,empty,7,3758748927.18,6.25,29,29,3758748927.23,0.0,44.38,-124.95,286.5,29,29,99433.0,29,29,59.847746467,29,29,0.257343378412,29,29,-220.217975939,140.845499486,79.8371569617,546.588012695,29,28,55.8199857668,29,29,9.30023072761,29,29,32.6463607208,29,29,86.7535605956,4.44500255585,29,29,7.91638634218,5.35408512794,7.23000001907,29,29,3758737056.63,50.8400001526,29,12,port_timestamp,78.9120025635,29,29,3.67370009422,29,13,11.0679998398,29,29,578.400024414,29,29,3758737056.63,0.222523194179,0.129263461446
"('2500',)",5.59200000763,29,29,994.400024414,29,29,0.98,empty,7,3758748927.18,5.90000009537,29,29,3758748927.23,0.0,44.38,-124.95,289.100006104,29,29,99440.0,29,29,60.0171797301,29,29,0.256009983185,29,29,-343.316481178,118.225543762,77.2558527657,610.658996582,29,28,61.2122029129,29,29,7.93381802017,29,29,32.647348701,29,29,71.8611188765,4.5543847084,29,29,7.17502113662,3.94860366007,5.67999982834,29,29,3758737122.44,50.75,29,12,port_timestamp,79.5510025024,29,29,3.67379999161,29,13,11.0679998398,29,29,646.200012207,29,29,3758737122.44,0.221749520475,0.127938507335
"('2501',)",5.62200021744,29,29,994.880004883,29,29,0.98,empty,7,3758748927.18,6.65000009537,29,29,3758748927.23,0.0,44.38,-124.95,292.100006104,29,29,99488.0,29,29,60.1806542375,29,29,0.254738614817,29,29,-314.673025051,121.668488364,74.3830870894,616.612487793,29,28,67.777087775,29,29,8.13400217905,29,29,32.646559579,29,29,73.0687465001,4.52771520615,29,29,7.75081434697,3.20304224006,5.11000013351,29,29,3758737185.29,50.8199996948,29,12,port_timestamp,78.9599990845,29,29,3.67389988899,29,13,11.0699996948,29,29,652.5,29,29,3758737185.29,0.221010611356,0.126673089277
"('2502',)",5.35099983215,29,29,994.739990234,29,29,0.98,empty,7,3758748927.18,2.92000007629,29,29,3758748927.23,0.0,44.38,-124.95,311.0,29,29,99474.0,29,29,70.7658763996,29,29,0.193655048128,29,29,83.0688020766,69.8456619123,55.3187148453,78.4349975586,29,29,86.636705362,29,29,2.90961063283,29,29,32.6479390126,29,29,36.3394228777,3.81363034248,29,29,3.08744445661,0.234493313252,1.02999997139,29,29,3758740287.3,50.7799987793,29,12,port_timestamp,67.7900009155,29,29,3.67350006104,29,13,11.0640001297,29,29,83.0,29,29,3758740287.3,0.182845289169,0.0637955946285
